ID,scopus_name,scopus_id,grad_year
"Shastri, Karen A.;University of Pittsburgh;1991","Shastri, Karen A.",36854298100,1991
"Shastri, Kuldeep;University of California, Los Angeles;1982","Shastri, Kuldeep",7003595449,1982
"Shastri, Trimbak;University of Oklahoma;1992","Shastri, Trimbak",17346876800,1992
"Shatto, Gloria M.;Rice University;1966","Shatto, Gloria M.",16493018700,1966
"Shaub, Michael K.;Texas Tech University;1989","Shaub, Michael K.",14025163500,1989
"Shaver, Myles;University of Michigan;1994","Shaver, J. Myles",7102349531,1994
"Shaw, H.","Shaw, Stephen J.",7402758744,
"Shaw, J. Riley;Oklahoma State University;2002","Shaw, J. Riley",7403898536,2002
"Shaw, James B.;Purdue University;1978","Shaw, James Benjamin",55460628800,1978
"Shaw, Jason;University of Arkansas;1997","Shaw, Jason D.",55460624200,1997
"Shaw, John A. Jr.;Purdue University;1969","Shaw, John A.",55460633500,1969
"Shaw, Kathryn L.;Harvard University;1981","Shaw, Kathryn L.",7202206335,1981
"Shaw, Kathryn;Harvard University;1981","Shaw, Kathryn L.",7202206335,1981
"Shaw, Kenneth W.;University of Wisconsin, Madison;1995","Shaw, Kenneth W.",7202206489,1995
"Shaw, Kenneth;Syracuse University;1989","Shaw, Kenneth",57191044729,1989
"Shaw, Lewis;University of Durham;2001","Shaw, Lewis",54881639100,2002
"Shaw, Lewis;University of Durham;2002","Shaw, Lewis",54881639100,2002
"Shaw, Michael;Purdue University;1984","Shaw, Michael J.P.",24779795400,1984
"Shaw, Pamela E.;University of Florida;1989","Erickson Shaw, Pamela",6504724478,1989
"Shaw, Thomas;University of Texas at Austin;1999","Shaw, Thomas R.",7201784342,1999
"Shaw, Wayne H.;University of Texas at Austin;1985","Shaw, Wayne H.",7202633037,1985
"Shawky, Hany A.;Ohio State University;1978","Shawky, Hany A.",6603004003,1978
"Shayo, Conrad;Claremont McKenna College;1994","Shayo, Conrad",55883775700,1994
"Shea, John;Massachusetts Institute of Technology;1990","Shea, John",55417553200,1990
"Shearer, Teri L.;University of Iowa;1996","Shearer, Teri L.",7004408892,1996
"Sheehan, Dennis P.;University of California, Berkeley;1981","Sheehan, Dennis P.",7101617236,1981
"Sheehan, Norman T.;Norwegian School of Economics;2002","Sheehan, Norman T.",8663253800,2002
"Sheehan, Richard G.;Boston College;1978","Sheehan, Richard G.",36791601000,1978
"Sheetz, Steven D.;University of Colorado;1996","Sheetz, Steven D.",6602526279,1996
"Sheffrin, Steven M.;Massachusetts Institute of Technology;1976","Sheffrin, Steven Mark",6603620073,1976
"Sheflin, Neil;Rutgers University;1979","Sheflin, Neil",6505722886,1979
"Shefrin, Hersh;University of London;1974","Shefrin, Hersh M.",24371065700,1974
"Sheftall, Willis B. Jr.;Georgia State University;1981","Sheftall, Willis",56754037800,1981
"Sheftall, Willis B.;Georgia State University;1981","Sheftall, Willis",56754037800,1981
"Shehata, Mohamed;University of Florida;1988","Shehata, Mohammed Abdelshakour",7005664295,1988
"Sheikh, Aamer;University of Georgia;2001","Sheikh, Aamer",55335193700,2001
"Sheikholeslami, Mehdi;University of Texas, Dallas;1986","Sheikholeslami, Mehdi",6602472615,1986
"Shekhar, C.;Pennsylvania State University;1995","Shekhar, Chander",23089485500,1995
"Shelburn, Marsha;University of North Carolina;1980","Shelburn, Marsha R.",57011297900,1980
"Sheldahl, Terry K.;University of Alabama;1979","Sheldahl, Terry K.",57065592900,1979
"Sheldon, Peter;University of Wollongong;1989","Sheldon, Peter",56211829700,1989
"Shell, Karl;Stanford University;1965","Shell, Karl",6701455549,1965
"Shelley, Charles J.;University of Massachusetts;1972","Shelley, Charles J.",56966851000,1972
"Shelley, Marjorie K.;University of Texas at Austin;1989","Shelley, Marjorie K.",7006987485,1989
"Shelton, Cameron;Stanford University;2005","Shelton, Cameron A.",22951794200,2005
"Shelton, Lois;Harvard University;1985","Shelton, Lois Marie",12778217800,1985
"Shelton, Margaret L.;University of Houston;1986","Shelton, Margaret L.",57201290336,1986
"Shelton, Sandra W.;University of Wisconsin, Madison;1994","Shelton, Sandra Waller",23398259400,1994
"Shen, Qian;Southern Illinois University;2002","Shen, Qian",8232486600,2002
"Shen, Raphael;Michigan State University;1975","Shen, Raphael",57191380459,1975
"Shen, Ruth R.;Johns Hopkins University;1961","Shen, Ruth",57010727600,1961
"Shen, Yu-Chu;Harvard University;2001","Shen, Yuchu",34974788500,2001
"Shenkar, Oded;Columbia University;1981","Shenkar, Oded",7003481343,1981
"Shenkir, William G.;University of Texas at Austin;1964","Shenkir, William G.",57190646050,1964
"Shenoy, Catherine;University of Kansas;1991","Shenoy, Catherine",6602179767,1991
"Shenoy, Prakash P.;Cornell University;1977","SHENOY, PRAKASH P.",7005159876,1977
"Shepard, Andrea;Yale University;1987","Shepard, Andrea",7005716658,1987
"Shepard, Edward M.;Boston College;1987","Shepard, Edward M.",7003629652,1987
"Shepard, Jon M.;University of Michigan;1968","Shepard, Jon M.",7102043891,1968
"Shepherd, A. Ross;Syracuse University;1963","Shepherd, A. Ross",7101992817,1963
"Shepherd, Dean;Bond University;1997","Shepherd, Dean A.",7201684101,1997
"Shepherd, James F.;University of Washington","Shepherd, James F.",55417385800,
"Shepherd, James F.;University of Washington;1966","Shepherd, James F.",55417385800,1966
"Shepherd, Joanna M.;Emory University;2002","Shepherd, Joanna M.",7401741469,2002
"Shepherd, William G.;Yale University;1963","Shepherd, William G.",16437323300,1963
"Sheppard, Blair;University of Illinois;1980","Sheppard, Blair H.",16460723500,1980
"Sheppard, Lara Shore;Princeton University;1996","Shore-Sheppard, Lara D.",6508190639,1996
"Sheppard, Stephen C.;Washington University in St. Louis;1984","Sheppard, Stephen C.",7101928380,1984
"Sheppeck, Michael A.;University of South Florida;1977","Sheppeck, Michael A.",7801556961,1977
"Sheran, Michelle;University of Virginia;2001","Sheran, Michelle E.",16686872100,2001
"Sheremata, Willow;New York University;1998","Sheremata, Willow A.",7004897188,1998
"Sherer, Peter D.;University of Wisconsin, Madison;1985","Sherer, Peter D.",6602435007,1985
"Sherer, Susan A.;University of Pennsylvania;1988","Sherer, Susan A.",7004338073,1988
"Sheridan, A. J.;University of New England Australia;1998","Sheridan, Alison",56732650400,1998
"Sherif, Joseph;Ohio State University","Sherif, Joseph S.",6701456371,
"Sherman, Ann G.;University of Minnesota;1985","Sherman, Ann Guenther",7201763929,1985
"Sherman, Hugh D.;Temple University;1995","Sherman, Hugh D.",57193174036,1995
"Sherman, J. Daniel;University of Alabama;1981","Sherman, J. Daniel",7201895410,1981
"Sherman, Mark R.;University of New South Wales;1988","Sherman, Mark R.",57189418438,1988
"Sherman, Michael D.;Purdue University;1977","Sherman, Michael D.",7402148326,1977
"Sherman, Robert P.;Yale University;1991","Sherman, Robert P.",57208460667,1991
"Sherman, Roger;Carnegie Mellon University;1966","Sherman, Roger",7202975487,1966
"Sherman, W. Scott;Texas A&M University;1997","Sherman, W. Scott",7101913110,1997
"Sherony, Bruce C.;Saint Louis University;1976","Sherony, Bruce C.",56690494600,1976
"Sherony, Keith R.;University of Wisconsin, Milwaukee;1982","Sherony, Keith R.",57191106354,1982
"Sherry, Robert L.;Yale University;1979","Sherry, Robert L.",57012773200,1979
"Sherstyuk, Ekaterina;California Institute of Technology;1995","Sherstyuk, Katerina",6602572179,1995
"Shetty, Anand G.;University of Pittsburgh;1987","Shetty, Anand",36728465800,1987
"Shetty, Anand;University of Pittsburgh;1987","Shetty, Anand",36728465800,1987
"Shetty, Bala;Southern Methodist University;1985","Shetty, Bala",7004123001,1985
"Shetty, Shekar;University of North Texas;1992","Shetty, Shekar S.",55007318600,1992
"Sheu, Chwen;Ohio State University;1990","Sheu, Chwen",35608988300,1990
"Shevchenko, Andrei;University of Pennsylvania;2000","Shevchenko, Andrei",7201468313,2000
"Shevlin, Terry;Stanford University;1986","Shevlin, Terry J.",6601990549,1986
"Shi, Charles;University of Minnesota;2000","Shi, Charles",8266360300,2000
"Shi, Lan;University of Chicago;2004","Shi, Lan",36237833400,2004
"Shi, Min;Harvard University;2001","Shi, Min",36742373700,2001
"Shi, Shouyong;University of Toronto;1991","Shi, Shouyong",7402200753,1991
"Shiah-Hou, Shin-Rong;North Carolina Central University;1993","Shiah-Hou, Shin Rong",22836026300,1993
"Shiau, Liang-rong;University of Southern Mississippi;1972","Shiau, Liangrong",8394865900,1972
"Shibano, Toshi;Stanford University;1989","Shibano, Toshi",7006946444,1989
"Shick, Richard A.;University at Buffalo;1973","Shick, Richard A.",56914827700,1973
"Shieh, Yeung-Nan;Texas A&M University;1980","Shieh, Yeungnan",7102548557,1980
"Shields, Jeffrey F.;University of Pittsburgh;1991","Shields, Jeffrey F.",57192687104,1991
"Shields, Martin;University of Wisconsin, Madison;1998","Shields, Martin L.",35945400700,1998
"Shields, Michael D.;University of Pittsburgh;1978","Shields, Michael D.",7201513077,1978
"Shields, Michael P.;University of Utah;1975","Shields, Michael P.",7201513116,1975
"Shields, P. David;University of Michigan;1980","Shields, David",24296272600,1980
"Shiell, Leslie;University of Toronto;1998","Shiell, Leslie",6507576680,1998
"Shiers, Alden F.;University of California, Santa Barbara;1977","Shiers, Alden F.",6506061231,1977
"Shiffler, Ronald E.;University of Florida;1980","Shiffler, Ronald E.",56931176200,1980
"Shih, S. H. Michael;University of Minnesota;1988","Shih, Michael",7202144817,1988
"Shihadeh, Emile;Cornell University;1965","Shihadeh, Emile S.",6603089386,1965
"Shiller, Robert J.;Massachusetts Institute of Technology;1972","Shiller, Robert J.",6701603939,1972
"Shilton, Leon G.;University of Wisconsin, Madison;1984","Shilton, Leon",6505865408,1984
"Shim, Daniel;Rutgers University;1993","Shim, Eunsup Daniel",55940999900,1993
"Shim, Hyan;University of Oxford","Shin, Hyun Song",7404012037,
"Shim, Jae K.;University of California, Berkeley;1973","Shim, Jae K.",7201856267,1973
"Shim, Jung P.;University of Nebraska;1983","Shim, Jung P.",25927512500,1983
"Shim, Sung J.;Rensselaer Polytechnic Institute;1994","Shim, Sung J.",7202796110,1994
"Shimazaki, Hiroshi (Tanaka);Simon Fraser University;1975","Shimazaki, Hiroshi",55993418600,1975
"Shimer, Robert;Massachusetts Institute of Technology;1996","Shimer, Robert L.",6603314839,1996
"Shimerda, Thomas A.;University of Nebraska;1978","Shimerda, Thomas A.",24501850900,1978
"Shimko, Barbara;University of Washington","Shimko, Barbara Whitaker",8887403100,
"Shimko, David C.;Northwestern University;1988","Shimko, David C.",57153015400,1988
"Shimshack, Jay;University of California, Berkeley;2002","Shimshack, Jay P.",8894403100,2002
"Shin, Bong Ju;Ohio State University;1969","Shin, Bonggon",57189286663,1969
"Shin, Dongsoo;University of Washington;2001","Shin, Dongsoo",55449805300,2001
"Shin, Dooyoung;University of Iowa;1987","Shin, Dooyoung",7403352735,1987
"Shin, Hwan;Texas A&M University;2000","Shin, Geunhwan",7005722639,2000
"Shin, Hyun-Han;Ohio State University;1995","Shin, Hyun-han",36837565100,1995
"Shin, Jhinyoung;Carnegie Mellon University;1993","Shin, Jhinyoung",7402723796,1993
"Shin, Joon Y.;University of Minnesota;1983","Shin, Hyun-joon",55462247800,1983
"Shin, Tai S.;University of Illinois;1969","Shin, Tai S.",7201493100,1969
"Shin, Yongseok;Stanford University;2004","Shin, Yongseok",36895527800,2004
"Shin, Yoon;University of South Carolina","Shin, Yoon S.",7402816659,
"Shinn, Earl W. III;University of South Carolina;1992","Shinn, Earl W.",36055421400,1992
"Shintani, Mototsugu;Yale University;2000","Shintani, Mototsugu",7005598866,2000
"Shipley, Margaret F.;University of Pittsburgh;1986","Shipley, Margaret F.",7103265851,1986
"Shippen, Benjamin S.;Florida State University;1995","Shippen, Ben S.",6508210205,1995
"Shipper, Frank M.;University of Utah;1978","Shipper, Frank M.",6603130863,1978
"Shiptsova, Rimma;Ohio State University;1998","Shiptsova, Rimma",6506988039,1998
"Shirland, Larry E.;Oregon State University;1972","Shirland, Larry E.",6603163844,1972
"Shirvani, Hassan M.;Harvard University;1979","Shirvani, Hassan M.",57163408300,1979
"Shiue, Carol H.;Yale University;1999","Shiue, Carol H.",7005725584,1999
"Shiue, Carol;Yale University;1999","Shiue, Carol H.",7005725584,1999
"Shivakumar, Lakshmanan;Vanderbilt University;1996","Shivakumar, Lakshmanan",6602461206,1996
"Shivdasani, Anil;Ohio State University;1991","Shivdasani, Anil",6601992007,1991
"Shively, Philip;University of Michigan;1997","Shively, Philip A.",6603381104,1997
"Shively, Thomas S.;University of Chicago;1986","Shively, Thomas S.",6603724032,1986
"Shleifer, Andrei;Massachusetts Institute of Technology;1986","Shleifer, Andrei",7004575366,1986
"Shoaf, Victoria;CUNY, Baruch College;1997","Shoaf, Victoria",6507358348,1997
"Shockley, Randolph A. (Skip);University of North Carolina;1978","Shockley, Randolph A.",24489529200,1978
"Shockley, Randolph A.;University of North Carolina;1978","Shockley, Randolph A.",24489529200,1978
"Shockley, Richard L.;Indiana University;1993","Shockley, Richard L.",6701572837,1993
"Shoemaker, Paul A.;Pennsylvania State University;1989","Shoemaker, Paul A.",8433379800,1989
"Shoenthal, Edward R.;New York University;1985","Shoenthal, Edward R.",24389714700,1985
"Shoesmith, Gary L.;Southern Methodist University;1986","Shoesmith, Gary L.",6603288077,1986
"Shogan, Andrew W.;Stanford University;1974","Shogan, Andrew W.",6603242620,1974
"Shogren, Jason F.;University of Wyoming;1986","Shogren, Jason F.",7005674677,1986
"Shomali, Hamid;University of California, Los Angeles;1973","Shomali, Hamid",36782995200,1973
"Shome, Anamitra;Concordia University;1998","Shome, Anamitra",24451094600,1998
"Shome, Dilip K.;University of Florida;1983","Shome, Dilip K.",56260345800,1983
"Shook, Chris;Louisiana State University;1997","Shook, Christopher L.",7006184017,1997
"Shooshtari, Nader;Arizona State University;1983","Shooshtari, Nader H.",15046932000,1983
"Shore, Lynn M.;Colorado State University;1985","Shore, Lynn Mc Farlane",7005590338,1985
"Shore, Stephen H.;Harvard University;2003","Shore, Stephen H.",36195742600,2003
"Shore, Ted H.;Colorado State University;1985","Shore, Ted H.",7003274914,1985
"Shores, D.;Stanford University;1986","Shores, D.",57189168929,1986
"Short, Daniel G.;University of Michigan;1977","Short, Daniel G.",57190235836,1977
"Short, Helen;Leeds University;1996","Short, Helen",7005162837,1996
"Short, Helen;University of Kent;1987","Short, Helen",7005162837,1987
"Short, James L.;University of California, Los Angeles;1973","Short, James L.",16415408200,1973
"Short, Joanna;Indiana University;2001","Short, Joanna",57197549090,2001
"Shortell, Stephen M.;University of Chicago;1972","Shortell, Stephen M.",7101883588,1972
"Shortridge, Rebecca;Michigan State University;1999","Shortridge, Rebecca Toppe",17435679300,1999
"Shoven, John B.;Yale University;1973","Shoven, John B.",6506516828,1973
"Showalter, Dean;University of Kentucky;1994","Showalter, Dean",6701921416,1994
"Showalter, Mark H.;Massachusetts Institute of Technology;1991","Showalter, Mark H.",7003399266,1991
"Showalter, Mark;Massachusetts Institute of Technology;1991","Showalter, Mark H.",7003399266,1991
"Showalter, Michael J.;Ohio State University;1976","Showalter, Michael J.",7003399264,1976
"Shrader, Charles B.;Indiana University;1984","Shrader, Charles B.",7004695385,1984
"Shrader, Mark J.;Texas Tech University;1988","Shrader, Mark J.",24353659200,1988
"Shreiber, Chanoch;Columbia University;1973","Shreiber, Chanoch",57189170773,1973
"Shrestha, Keshab M.;University at Buffalo;1984","Shrestha, Keshab Man",7003998098,1984
"Shrestha, Nanda;Indiana University;1982","Shrestha, Nanda R.",7005976197,1982
"Shreve, Richard R.;Illinois Institute of Technology;1978","Shreve, Richard",6602586443,1978
"Shrider, David;University of South Carolina;2003","Shrider, David G.",16069545700,2003
"Shrieves, Ronald E.;University of California, Los Angeles;1972","Shrieves, Ronald E.",6603463317,1972
"Shrikhande, Mifind M.;University of Pennsylvania;1991","Shrikhande, Milind M.",6603685629,1991
"Shrikhande, Milind M.;University of Pennsylvania;1991","Shrikhande, Milind M.",6603685629,1991
"Shrivastava, Paul;University of Pittsburgh;1981","Shrivastava, Paul",7005395078,1981
"Shroff, Pervin K.;Columbia University;1992","Shroff, Pervin K.",6701810436,1992
"Shu, Florence P.;Michigan State University;1986","(Florence) Pan Shu, Fengshiuan",24391871600,1986
"Shu, Susan;University of Rochester;1999","Shu, Susan Z.",8697034100,1999
"Shub, Allen N.;Loyola University Chicago;1977","Shub, Allen N.",26023843700,1977
"Shubert, Janelle J.;University of Michigan","Shubert, Janelle J.",6602557483,
"Shubik, Martin;Princeton University;1953","Shubik, Martin",6603784898,1953
"Shughart, William F. II;Texas A&M University;1978","Shughart, William F.",7003849247,1978
"Shukla, Ravi;University at Buffalo;1989","Shukla, Ravi K.",25028920900,1989
"Shuklian, Steve;University of Utah;1988","Shuklian, Steve",6506941125,1988
